@RELATION emotion_activation
@ATTRIBUTE mfcc_mean_1 NUMERIC
@ATTRIBUTE mfcc_mean_2 NUMERIC
@ATTRIBUTE mfcc_mean_3 NUMERIC
@ATTRIBUTE mfcc_mean_4 NUMERIC
@ATTRIBUTE mfcc_mean_5 NUMERIC
@ATTRIBUTE mfcc_mean_6 NUMERIC
@ATTRIBUTE mfcc_mean_7 NUMERIC
@ATTRIBUTE mfcc_mean_8 NUMERIC
@ATTRIBUTE mfcc_mean_9 NUMERIC
@ATTRIBUTE mfcc_mean_10 NUMERIC
@ATTRIBUTE mfcc_mean_11 NUMERIC
@ATTRIBUTE mfcc_mean_12 NUMERIC
@ATTRIBUTE mfcc_mean_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_13 NUMERIC
@ATTRIBUTE mfcc_std_1 NUMERIC
@ATTRIBUTE mfcc_std_2 NUMERIC
@ATTRIBUTE mfcc_std_3 NUMERIC
@ATTRIBUTE mfcc_std_4 NUMERIC
@ATTRIBUTE mfcc_std_5 NUMERIC
@ATTRIBUTE mfcc_std_6 NUMERIC
@ATTRIBUTE mfcc_std_7 NUMERIC
@ATTRIBUTE mfcc_std_8 NUMERIC
@ATTRIBUTE mfcc_std_9 NUMERIC
@ATTRIBUTE mfcc_std_10 NUMERIC
@ATTRIBUTE mfcc_std_11 NUMERIC
@ATTRIBUTE mfcc_std_12 NUMERIC
@ATTRIBUTE mfcc_std_13 NUMERIC
@ATTRIBUTE mfcc_delta_std_1 NUMERIC
@ATTRIBUTE mfcc_delta_std_2 NUMERIC
@ATTRIBUTE mfcc_delta_std_3 NUMERIC
@ATTRIBUTE mfcc_delta_std_4 NUMERIC
@ATTRIBUTE mfcc_delta_std_5 NUMERIC
@ATTRIBUTE mfcc_delta_std_6 NUMERIC
@ATTRIBUTE mfcc_delta_std_7 NUMERIC
@ATTRIBUTE mfcc_delta_std_8 NUMERIC
@ATTRIBUTE mfcc_delta_std_9 NUMERIC
@ATTRIBUTE mfcc_delta_std_10 NUMERIC
@ATTRIBUTE mfcc_delta_std_11 NUMERIC
@ATTRIBUTE mfcc_delta_std_12 NUMERIC
@ATTRIBUTE mfcc_delta_std_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_std_13 NUMERIC
@ATTRIBUTE mfcc_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_low_13 NUMERIC
@ATTRIBUTE mfcc_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_delta_mean_high_13 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_1 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_2 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_3 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_4 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_5 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_6 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_7 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_8 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_9 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_10 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_11 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_12 NUMERIC
@ATTRIBUTE mfcc_deltadelta_mean_high_13 NUMERIC
@ATTRIBUTE activation {-1, 1}

@DATA
0.94614,0.30726,0.14132,0.045485,-0.070767,-0.069916,0.0021669,-0.040243,0.0006807,0.0072991,-0.076113,0.013766,0.056162,0.00010509,-0.00038575,2.6121e-05,5.1779e-05,4.4584e-06,-0.00031244,-0.00033035,-0.00027646,0.00026947,0.00033507,9.6487e-05,-0.00032716,-2.3285e-05,5.4905e-06,6.5881e-05,0.00010476,-4.8002e-05,-1.5846e-05,4.4004e-05,-2.0954e-05,-3.9177e-05,-2.6971e-05,3.5451e-05,5.6405e-05,1.1879e-05,-3.8658e-05,0.46028,0.84279,0.37489,0.35664,0.29597,0.28353,0.26894,0.29161,0.30414,0.28639,0.34388,0.31857,0.32208,0.082994,0.084816,0.075162,0.070892,0.066702,0.067871,0.065811,0.060692,0.061947,0.065209,0.063413,0.066489,0.062247,0.034013,0.033606,0.031436,0.029997,0.029831,0.029049,0.028702,0.025682,0.026998,0.028187,0.026619,0.028238,0.026213,0.16628,-1.0504,-0.52473,-0.58687,-0.59028,-0.5614,-0.44433,-0.56959,-0.57213,-0.56103,-0.78936,-0.52485,-0.56006,-0.12022,-0.08464,-0.058858,-0.042368,-0.026755,-0.01354,-0.0010756,0.012872,0.026232,0.041254,0.058525,0.081713,0.11675,-0.051041,-0.034441,-0.025465,-0.017715,-0.01126,-0.0053256,-0.00015804,0.0054587,0.011433,0.017843,0.025732,0.034318,0.050194,1.8118,1.7603,0.79121,0.65784,0.44032,0.41604,0.5138,0.46716,0.50661,0.47723,0.43753,0.62106,0.63992,-0.10128,-0.070385,-0.051419,-0.036872,-0.023961,-0.011655,0.00032504,0.011909,0.022781,0.035121,0.051113,0.071959,0.11061,-0.045253,-0.031697,-0.022253,-0.015529,-0.010339,-0.005207,0.00021271,0.0049083,0.010403,0.015947,0.022732,0.032081,0.045424,1
1.1789,0.24639,-0.015965,-0.090713,0.076194,-0.029299,0.097218,0.050291,-0.095086,0.10325,-0.0044317,0.066584,0.10323,8.6293e-06,0.00016389,-1.9649e-05,0.00034243,0.00011035,-0.00013076,-0.00045155,0.00033949,-0.00010577,-0.00047793,2.3308e-05,0.00026026,-0.00016355,-1.8222e-05,-6.7173e-07,1.8059e-05,4.7334e-05,-3.075e-06,5.3847e-05,-6.8691e-05,-2.9562e-05,3.1632e-05,-1.3191e-05,2.3887e-05,3.0409e-06,-9.8273e-05,0.50617,0.43385,0.32081,0.30248,0.34445,0.28652,0.26296,0.2241,0.26125,0.24148,0.24715,0.24451,0.22957,0.085262,0.083637,0.074492,0.068049,0.066882,0.067873,0.066835,0.060006,0.058714,0.058231,0.060478,0.053867,0.054489,0.035107,0.034637,0.032586,0.029773,0.028276,0.028695,0.029503,0.026074,0.025398,0.025193,0.026231,0.023502,0.023585,0.21723,-0.55965,-0.55152,-0.60435,-0.52138,-0.52429,-0.37716,-0.34885,-0.56113,-0.3044,-0.4412,-0.33715,-0.34734,-0.10171,-0.068349,-0.048661,-0.034987,-0.022835,-0.0095177,0.00081215,0.011211,0.022752,0.034731,0.049946,0.068838,0.10145,-0.0405,-0.027977,-0.020155,-0.014804,-0.0096351,-0.0051273,-0.00077914,0.0038972,0.0085857,0.015196,0.021686,0.028869,0.041939,2.0414,0.95126,0.56869,0.43736,0.71468,0.47529,0.53836,0.44961,0.34136,0.51972,0.40925,0.50488,0.46721,-0.097889,-0.067871,-0.05056,-0.034336,-0.022098,-0.0115,-0.00028674,0.011218,0.023851,0.037673,0.052074,0.069441,0.10136,-0.042447,-0.029393,-0.021572,-0.015514,-0.01021,-0.0058311,-0.0011221,0.0041958,0.0097904,0.016204,0.022686,0.029416,0.042405,1
1.5021,0.43922,0.19489,0.06142,0.042755,0.119,-0.2021,-0.0068066,0.20655,0.064082,0.036117,-0.01967,-0.096945,-0.00013961,0.00026574,0.00030542,0.00014233,-7.2705e-05,0.0001055,0.00034126,-0.0001313,-0.00022493,-0.00026834,-4.6353e-05,-3.2268e-05,-0.00028265,9.4899e-05,-9.2585e-06,-5.3108e-06,3.2075e-05,2.1461e-05,-4.3817e-05,1.4782e-05,-5.9661e-06,-9.185e-06,-1.0055e-05,-6.3026e-05,-2.7917e-05,-6.5131e-05,0.276,0.5441,0.32007,0.32994,0.27277,0.29628,0.29075,0.31038,0.3228,0.25342,0.23384,0.24116,0.23821,0.079393,0.084348,0.07626,0.078892,0.07721,0.069802,0.068158,0.069164,0.06616,0.060707,0.057906,0.057273,0.056736,0.035041,0.036712,0.033614,0.034886,0.034445,0.031132,0.031212,0.030985,0.028857,0.027046,0.025588,0.025082,0.02477,0.97726,-0.40865,-0.32341,-0.49942,-0.43601,-0.38122,-0.6665,-0.54554,-0.37286,-0.34872,-0.37528,-0.44832,-0.53864,-0.12313,-0.079464,-0.059308,-0.042132,-0.027977,-0.011698,0.00046196,0.012942,0.026964,0.043091,0.059881,0.077366,0.11385,-0.051108,-0.035338,-0.025942,-0.019257,-0.011266,-0.0061418,-0.00037942,0.0054278,0.012065,0.019164,0.025618,0.034877,0.052185,1.9544,1.3039,0.8003,0.64436,0.52985,0.643,0.35304,0.52289,0.71249,0.5355,0.4308,0.38774,0.28968,-0.11918,-0.082936,-0.059663,-0.044166,-0.026364,-0.012221,0.00043236,0.013762,0.027008,0.040635,0.05695,0.080032,0.12202,-0.05379,-0.037277,-0.027105,-0.0191,-0.011294,-0.0051479,0.00039263,0.0054044,0.011843,0.018342,0.025657,0.035992,0.053671,1
1.0946,0.8461,0.1052,0.026535,-0.02952,0.075388,0.043431,0.045218,0.01905,-0.018001,0.0838,-0.090471,-0.12334,0.00029333,-0.00012591,-0.00017409,-0.00013492,0.00041862,-0.00010477,-0.0002037,5.422e-05,-0.00013078,0.00010444,0.0001434,-3.3694e-05,3.5684e-05,1.2459e-05,3.9447e-05,-7.2592e-05,6.2566e-05,5.0128e-05,-1.445e-05,2.5317e-05,-4.621e-05,-0.00010917,-1.3218e-05,5.5143e-05,-0.00010448,3.7532e-05,0.36052,0.46092,0.31706,0.31932,0.28208,0.29737,0.28673,0.2832,0.28643,0.25787,0.27511,0.3141,0.30168,0.075527,0.085024,0.07777,0.07603,0.074748,0.067266,0.076006,0.070669,0.065618,0.065633,0.060123,0.064796,0.057537,0.032729,0.035686,0.034067,0.03307,0.033245,0.029348,0.034067,0.03077,0.028515,0.028489,0.02627,0.027862,0.025256,0.49221,-0.024593,-0.45408,-0.55756,-0.5339,-0.4543,-0.41221,-0.43774,-0.48122,-0.44908,-0.41962,-0.66403,-0.66896,-0.12288,-0.085569,-0.064987,-0.043858,-0.027457,-0.012725,0.001579,0.014194,0.027401,0.042844,0.060727,0.084619,0.12356,-0.053422,-0.037871,-0.02707,-0.019143,-0.013182,-0.0068935,-0.00078057,0.0054765,0.011938,0.018807,0.027359,0.037821,0.054807,1.7361,1.5916,0.67431,0.57241,0.44736,0.59525,0.59031,0.5559,0.53864,0.45077,0.54682,0.4377,0.39461,-0.11798,-0.081761,-0.059687,-0.043363,-0.027477,-0.013401,-0.00066949,0.013747,0.027339,0.040371,0.058918,0.0827,0.1161,-0.051971,-0.036058,-0.025203,-0.017894,-0.011662,-0.0059782,-0.00035037,0.0054346,0.011533,0.018692,0.025963,0.036036,0.051962,1
1.0665,1.0058,0.19617,0.1858,0.067868,0.18128,-0.050105,0.075677,-0.0031986,-0.040469,0.099143,-0.10296,-0.049052,0.00074458,-0.0010342,1.9527e-05,1.1528e-05,7.8149e-05,-0.00054792,4.7279e-05,0.00019225,0.00013252,0.0002374,-0.00041558,1.5036e-05,6.6059e-05,4.0629e-05,-7.996e-06,-7.2255e-05,0.00012057,-1.38e-05,-4.0971e-05,-2.177e-05,2.2106e-06,0.00012999,4.43e-05,-3.9302e-05,-2.4105e-05,8.5057e-05,0.29903,0.47187,0.29,0.33253,0.26186,0.29241,0.23156,0.22515,0.23505,0.23937,0.24563,0.21239,0.20815,0.079722,0.094172,0.078696,0.088257,0.077267,0.082755,0.071847,0.070628,0.071029,0.068976,0.064245,0.064816,0.058472,0.035009,0.03865,0.034815,0.03818,0.032901,0.035361,0.0321,0.031986,0.031533,0.030262,0.027664,0.028895,0.025975,0.52555,0.055119,-0.30932,-0.3918,-0.38168,-0.34467,-0.47164,-0.31612,-0.40964,-0.44878,-0.35222,-0.47672,-0.41054,-0.11666,-0.079554,-0.058474,-0.042661,-0.028512,-0.014364,-0.00059663,0.013298,0.026649,0.042214,0.059318,0.085783,0.11782,-0.049719,-0.034903,-0.025601,-0.018669,-0.012738,-0.0064578,0.00045841,0.0054223,0.011623,0.018699,0.025223,0.034908,0.049895,1.5865,1.7483,0.69599,0.77194,0.55202,0.69087,0.34766,0.46994,0.42913,0.3863,0.50819,0.27259,0.32722,-0.133,-0.09779,-0.071772,-0.051137,-0.030714,-0.015121,-0.00022408,0.016758,0.03177,0.048669,0.067542,0.092435,0.13301,-0.056169,-0.040018,-0.029042,-0.022103,-0.015599,-0.0089446,-0.0018054,0.0056062,0.014168,0.022573,0.032316,0.043045,0.059493,1
1.9095,0.87387,0.48561,0.27704,0.22272,0.077962,0.084753,0.17778,0.10194,0.084323,0.19038,0.046316,-0.033206,0.00013276,0.00083554,-0.00026067,0.00028476,0.00050021,4.2444e-05,0.00013411,8.1089e-05,0.00025229,-0.0002756,-0.00037836,-0.00020325,0.00012505,-7.0433e-05,-3.274e-05,8.2855e-05,0.00013742,-2.1754e-05,-0.00016925,-6.7628e-05,3.7997e-05,1.0221e-06,-1.5869e-05,-8.5322e-05,4.9006e-05,4.9635e-05,0.562,0.74797,0.43535,0.44737,0.33324,0.3052,0.28867,0.23754,0.34557,0.22485,0.23007,0.35946,0.35657,0.10338,0.10909,0.083541,0.081668,0.070499,0.067241,0.062849,0.059945,0.059246,0.050912,0.051991,0.054818,0.057459,0.041667,0.043861,0.034651,0.033209,0.030152,0.028379,0.027165,0.025717,0.025411,0.021793,0.022025,0.023213,0.024351,0.95764,-0.61676,-0.39985,-0.57877,-0.37119,-0.40806,-0.43408,-0.21194,-0.43708,-0.30729,-0.20782,-0.68032,-0.81179,-0.14013,-0.083352,-0.058962,-0.040569,-0.024113,-0.010247,0.0016592,0.015211,0.029499,0.043439,0.061611,0.083755,0.13067,-0.054748,-0.035212,-0.025188,-0.018189,-0.011416,-0.0058008,-0.00056856,0.0053285,0.011557,0.017907,0.025672,0.034862,0.054776,2.9126,2.0421,1.1323,0.94587,0.78869,0.66103,0.56507,0.60894,0.75565,0.47829,0.60898,0.67477,0.48558,-0.10232,-0.064717,-0.048663,-0.034228,-0.021651,-0.010074,-0.00040363,0.010225,0.021207,0.034966,0.050103,0.070332,0.1091,-0.044206,-0.027967,-0.020673,-0.015297,-0.0095366,-0.003603,0.00068076,0.0047746,0.009657,0.014706,0.020367,0.02883,0.046872,1
1.2828,0.3177,0.33135,0.0055964,0.17503,0.071206,0.023627,0.10233,-0.033234,0.10438,-0.0062044,0.030617,0.042895,0.00020624,-0.00024141,-0.00040034,1.0701e-05,4.0664e-05,6.8298e-05,-2.4855e-05,-0.00033476,-0.0002685,-5.9477e-05,0.00013478,-7.4285e-05,-0.00026697,-9.5551e-06,8.8665e-06,2.494e-05,3.1387e-05,4.4941e-05,-3.622e-05,6.1832e-05,-2.6411e-05,-3.8685e-05,5.5433e-05,-1.6487e-05,2.7506e-05,1.9798e-05,0.61616,0.66743,0.35104,0.38051,0.44203,0.34723,0.28992,0.25024,0.22099,0.26751,0.29093,0.28036,0.28825,0.090395,0.09703,0.073715,0.078229,0.077168,0.069533,0.064316,0.065137,0.060484,0.064565,0.063693,0.060675,0.064924,0.03572,0.038948,0.031244,0.03237,0.033179,0.030152,0.02744,0.028566,0.02667,0.028632,0.027394,0.026145,0.027464,0.34376,-0.92066,-0.33062,-0.64451,-0.60344,-0.52864,-0.49603,-0.33301,-0.39544,-0.39413,-0.56196,-0.4806,-0.50522,-0.1182,-0.08101,-0.060984,-0.04276,-0.027555,-0.012649,-0.00032829,0.013153,0.025907,0.04008,0.059476,0.078831,0.1157,-0.048853,-0.034283,-0.02546,-0.018011,-0.011731,-0.0056314,-0.00010867,0.0053298,0.011326,0.01745,0.026021,0.034402,0.049272,2.5168,1.3338,0.91314,0.65406,0.87517,0.6597,0.5145,0.54081,0.36539,0.5562,0.48224,0.53601,0.52462,-0.12549,-0.090648,-0.063435,-0.044597,-0.028892,-0.014558,-0.0011178,0.013954,0.028992,0.045177,0.062601,0.086405,0.13415,-0.050695,-0.036771,-0.026917,-0.019837,-0.013456,-0.0075286,-0.00090891,0.0052063,0.011719,0.018701,0.027655,0.038713,0.056271,-1
1.4971,0.69735,0.40241,-0.092532,0.27339,0.15662,0.023771,0.17842,0.0019004,0.053889,0.12116,0.089154,-0.055999,-0.00063429,-1.8605e-05,-1.5721e-05,-6.3792e-05,-0.00034973,-0.00012623,-0.00061672,4.596e-05,0.00025041,-0.00012734,-7.9967e-05,0.00066266,-0.00055963,5.2544e-06,5.1142e-05,-2.6241e-05,0.00011014,5.7958e-05,4.8217e-05,-3.4798e-05,3.0789e-05,2.2517e-06,-1.5192e-06,1.3815e-05,4.5823e-05,-4.5165e-06,0.55556,0.75006,0.43679,0.51905,0.36258,0.35653,0.28568,0.27527,0.28708,0.3227,0.37565,0.30589,0.29411,0.091633,0.10568,0.085888,0.084374,0.076473,0.072185,0.066095,0.071696,0.066021,0.0647,0.065454,0.063153,0.064313,0.036721,0.042711,0.037219,0.036595,0.03217,0.031832,0.029437,0.031479,0.028801,0.027539,0.028984,0.026742,0.02736,0.39171,-0.73537,-0.35344,-0.91499,-0.36214,-0.4249,-0.47141,-0.30163,-0.51931,-0.63776,-0.56365,-0.47193,-0.59874,-0.10993,-0.070553,-0.052886,-0.038545,-0.024373,-0.012054,-0.0013477,0.01106,0.021818,0.036045,0.050138,0.070961,0.11153,-0.046048,-0.030718,-0.022167,-0.015627,-0.010203,-0.0055371,-0.00015445,0.0042428,0.009967,0.015392,0.022267,0.030478,0.04682,2.3761,1.8553,1.1424,0.77157,0.88956,0.77029,0.51866,0.63922,0.48507,0.49393,0.85532,0.64061,0.47044,-0.1174,-0.0812,-0.059409,-0.044001,-0.026325,-0.011155,0.0015963,0.015465,0.028025,0.042272,0.05927,0.080612,0.11903,-0.052521,-0.034713,-0.025002,-0.018138,-0.011742,-0.0055012,0.00047519,0.0069466,0.012788,0.019043,0.025415,0.035571,0.052371,-1
1.0559,0.022828,0.56978,-0.16923,0.14155,0.16645,-0.0057662,0.090202,0.18904,0.16031,0.018242,0.036082,-0.0071182,0.00017812,-0.00011194,-0.00045085,0.0003698,-0.00033969,-0.0004738,-8.4547e-05,0.00012543,5.0439e-05,-0.00032005,-0.00043207,4.1788e-05,1.2304e-05,3.4048e-05,-3.1208e-05,8.6438e-05,-3.3003e-05,2.6295e-05,-1.7694e-05,-4.7243e-05,6.9151e-05,-1.9334e-06,-8.2121e-05,-4.2666e-05,-9.7784e-05,4.0924e-06,0.33463,0.34547,0.2577,0.26627,0.28534,0.25088,0.256,0.22289,0.22298,0.21119,0.23522,0.17948,0.19436,0.079078,0.08612,0.075465,0.068048,0.072536,0.069761,0.06885,0.063336,0.063539,0.056373,0.056699,0.048993,0.051717,0.034365,0.036291,0.033125,0.029299,0.031148,0.031282,0.029995,0.028022,0.028269,0.02444,0.024284,0.021626,0.0228,0.48315,-0.59195,0.14577,-0.62976,-0.34743,-0.26668,-0.45453,-0.29985,-0.20229,-0.20208,-0.39216,-0.27914,-0.34383,-0.10993,-0.079179,-0.055575,-0.040846,-0.027544,-0.011917,-0.00033989,0.012286,0.025588,0.041127,0.059274,0.082315,0.11433,-0.047601,-0.033916,-0.025347,-0.017268,-0.010838,-0.005973,0.00016831,0.0058711,0.01061,0.017301,0.024605,0.033734,0.048089,1.6458,0.62816,1.0448,0.29286,0.64936,0.60936,0.44131,0.48213,0.56827,0.53733,0.43662,0.3519,0.33854,-0.10922,-0.075395,-0.055608,-0.040306,-0.026359,-0.012084,0.00043405,0.011485,0.024574,0.036991,0.05309,0.073648,0.10691,-0.048229,-0.033465,-0.024223,-0.016623,-0.010211,-0.0048242,0.00081793,0.0065095,0.011996,0.017561,0.023367,0.031538,0.044878,-1
1.0281,0.093902,0.53144,-0.17678,0.25302,-0.12587,0.23944,0.095334,0.17825,0.15093,0.12846,0.048191,-0.10147,-0.00030674,-0.00010563,-0.00022933,-0.00028448,0.00026869,-0.00013613,0.00016793,4.3332e-05,-0.00017531,4.1866e-05,0.00027216,0.00010388,4.4028e-05,2.7974e-05,1.4779e-05,5.6797e-05,3.7741e-05,-3.8763e-05,3.0218e-05,1.6171e-05,-1.9539e-05,5.3623e-05,-5.086e-05,-6.3091e-05,-3.0627e-05,-1.1132e-05,0.41077,0.45442,0.318,0.31643,0.28416,0.29304,0.29403,0.21351,0.23424,0.21173,0.23494,0.17199,0.22464,0.091653,0.088215,0.072577,0.071091,0.062007,0.061597,0.060002,0.060106,0.058296,0.052217,0.054191,0.048616,0.048032,0.038846,0.035748,0.031362,0.029859,0.027034,0.026904,0.026463,0.026719,0.025655,0.02291,0.023579,0.021449,0.02082,0.30105,-0.63307,-0.048942,-0.73955,-0.24281,-0.62656,-0.27195,-0.27558,-0.25347,-0.21802,-0.2778,-0.25528,-0.4819,-0.10633,-0.076608,-0.054069,-0.038452,-0.026136,-0.011777,-0.00062907,0.011726,0.025365,0.038711,0.054366,0.075277,0.10749,-0.047357,-0.034033,-0.024599,-0.01746,-0.011176,-0.0051319,-3.8781e-05,0.0055965,0.011327,0.017988,0.02484,0.033345,0.047984,1.7583,0.91938,1.0732,0.37757,0.76446,0.37609,0.7365,0.47891,0.56728,0.52004,0.5479,0.35646,0.31412,-0.10464,-0.075331,-0.053391,-0.038373,-0.024809,-0.012613,0.00022708,0.011952,0.023521,0.036022,0.051008,0.073244,0.11297,-0.046232,-0.031026,-0.022793,-0.016267,-0.010607,-0.0056638,-0.00039784,0.0049682,0.010354,0.015651,0.022807,0.031949,0.048405,1
